学校,年份,专业,科类,选科,最低分,平均分,最低位次,批次,学校类别,学校层次,办学性质,双一流,211,985,隶属,城市,省份
南宁理工学院,2024,数字经济,物理类,首选物理，再选不限,445,0,89559,本科批,理工类,本科,民办,,否,否,广西壮族自治区教育厅,南宁市,广西
南宁理工学院,2024,学前教育,物理类,首选物理，再选不限,444,0,90002,本科批,理工类,本科,民办,,否,否,广西壮族自治区教育厅,南宁市,广西
南宁理工学院,2024,金融科技,物理类,首选物理，再选不限,437,0,93140,本科批,理工类,本科,民办,,否,否,广西壮族自治区教育厅,南宁市,广西
南宁理工学院,2024,财务管理,物理类,首选物理，再选不限,436,0,93560,本科批,理工类,本科,民办,,否,否,广西壮族自治区教育厅,南宁市,广西
南宁理工学院,2024,智能建造,物理类,首选物理，再选化学,435,0,94012,本科批,理工类,本科,民办,,否,否,广西壮族自治区教育厅,南宁市,广西
南宁理工学院,2024,电子商务,物理类,首选物理，再选不限,430,0,96201,本科批,理工类,本科,民办,,否,否,广西壮族自治区教育厅,南宁市,广西
南宁理工学院,2024,跨境电子商务,物理类,首选物理，再选不限,428,0,97038,本科批,理工类,本科,民办,,否,否,广西壮族自治区教育厅,南宁市,广西
长春电子科技学院,2024,机械电子工程,物理类,首选物理，再选化学,459,0,82868,本科批,理工类,本科,民办,,否,否,吉林省教育厅,长春市,吉林
长春电子科技学院,2024,机械设计制造及其自动化,物理类,首选物理，再选化学,434,0,94448,本科批,理工类,本科,民办,,否,否,吉林省教育厅,长春市,吉林
长春电子科技学院,2024,计算机科学与技术,物理类,首选物理，再选化学,433,0,94875,本科批,理工类,本科,民办,,否,否,吉林省教育厅,长春市,吉林
长春电子科技学院,2024,软件工程,物理类,首选物理，再选化学,432,0,95321,本科批,理工类,本科,民办,,否,否,吉林省教育厅,长春市,吉林
烟台南山学院,2024,测控技术与仪器,物理类,首选物理，再选化学,478,0,72972,本科批,综合类,本科,民办,,否,否,山东省教育厅,烟台市,山东
烟台南山学院,2024,飞行器动力工程,物理类,首选物理，再选化学,472,0,76061,本科批,综合类,本科,民办,,否,否,山东省教育厅,烟台市,山东
烟台南山学院,2024,纺织工程,物理类,首选物理，再选化学,452,0,86205,本科批,综合类,本科,民办,,否,否,山东省教育厅,烟台市,山东
河南牧业经济学院,2024,机器人工程,物理类,首选物理，再选化学,500,0,60789,本科批,财经类,本科,公办,,否,否,河南省,郑州市,河南
河南牧业经济学院,2024,食品科学与工程,物理类,首选物理，再选化学,495,0,63641,本科批,财经类,本科,公办,,否,否,河南省,郑州市,河南
湖北恩施学院,2024,计算机科学与技术（中软国际订单班）,物理类,首选物理，再选化学,427,0,97452,本科批,综合类,本科,民办,,否,否,湖北省教育厅,恩施土家族苗族自治州,湖北
太原学院,2024,应用心理学,物理类,首选物理，再选不限,513,0,53362,本科批,综合类,本科,公办,,否,否,山西省,太原市,山西
太原学院,2024,机械工程,物理类,首选物理，再选化学,501,0,60196,本科批,综合类,本科,公办,,否,否,山西省,太原市,山西
太原学院,2024,市场营销,物理类,首选物理，再选不限,497,0,62533,本科批,综合类,本科,公办,,否,否,山西省,太原市,山西
太原学院,2024,物流工程,物理类,首选物理，再选不限,497,0,62533,本科批,综合类,本科,公办,,否,否,山西省,太原市,山西
太原学院,2024,跨境电子商务,物理类,首选物理，再选不限,495,0,63641,本科批,综合类,本科,公办,,否,否,山西省,太原市,山西
太原学院,2024,道路桥梁与渡河工程,物理类,首选物理，再选化学,493,0,64680,本科批,综合类,本科,公办,,否,否,山西省,太原市,山西
太原学院,2024,建筑环境与能源应用工程,物理类,首选物理，再选化学,493,0,64680,本科批,综合类,本科,公办,,否,否,山西省,太原市,山西
太原学院,2024,化学工程与工业生物工程,物理类,首选物理，再选化学,493,0,64680,本科批,综合类,本科,公办,,否,否,山西省,太原市,山西
太原学院,2024,给排水科学与工程,物理类,首选物理，再选化学,493,0,64680,本科批,综合类,本科,公办,,否,否,山西省,太原市,山西
太原学院,2024,汽车服务工程,物理类,首选物理，再选化学,493,0,64680,本科批,综合类,本科,公办,,否,否,山西省,太原市,山西
太原学院,2024,酒店管理,物理类,首选物理，再选不限,489,0,66929,本科批,综合类,本科,公办,,否,否,山西省,太原市,山西
太原学院,2024,投资学,物理类,首选物理，再选不限,488,0,67512,本科批,综合类,本科,公办,,否,否,山西省,太原市,山西
南京理工大学紫金学院,2024,软件工程,物理类,首选物理，再选化学,594,0,15067,本科批,理工类,本科,民办,,否,否,江苏省教育厅,南京市,江苏
南京理工大学紫金学院,2024,电子信息工程,物理类,首选物理，再选化学,497,0,62533,本科批,理工类,本科,民办,,否,否,江苏省教育厅,南京市,江苏
南京理工大学紫金学院,2024,会计学,物理类,首选物理，再选不限,495,0,63641,本科批,理工类,本科,民办,,否,否,江苏省教育厅,南京市,江苏
南京理工大学紫金学院,2024,智能车辆工程,物理类,首选物理，再选化学,488,0,67512,本科批,理工类,本科,民办,,否,否,江苏省教育厅,南京市,江苏
南京理工大学紫金学院,2024,通信工程,物理类,首选物理，再选化学,487,0,68047,本科批,理工类,本科,民办,,否,否,江苏省教育厅,南京市,江苏
南京理工大学紫金学院,2024,计算机科学与技术,物理类,首选物理，再选化学,487,0,68047,本科批,理工类,本科,民办,,否,否,江苏省教育厅,南京市,江苏
南京理工大学紫金学院,2024,电气工程及其自动化,物理类,首选物理，再选化学,485,0,69093,本科批,理工类,本科,民办,,否,否,江苏省教育厅,南京市,江苏
南京理工大学紫金学院,2024,智能感知工程,物理类,首选物理，再选化学,481,0,71325,本科批,理工类,本科,民办,,否,否,江苏省教育厅,南京市,江苏
南京理工大学紫金学院,2024,机器人工程,物理类,首选物理，再选化学,478,0,72972,本科批,理工类,本科,民办,,否,否,江苏省教育厅,南京市,江苏
南京理工大学紫金学院,2024,公共事业管理,物理类,首选物理，再选不限,476,0,74036,本科批,理工类,本科,民办,,否,否,江苏省教育厅,南京市,江苏
南京理工大学紫金学院,2024,英语,物理类,首选物理，再选不限,469,0,77595,本科批,理工类,本科,民办,,否,否,江苏省教育厅,南京市,江苏
景德镇学院,2024,小学教育,物理类,首选物理，再选不限,513,0,53362,本科批,综合类,本科,公办,,否,否,江西省,景德镇市,江西
景德镇学院,2024,自动化,物理类,首选物理，再选化学,507,0,56771,本科批,综合类,本科,公办,,否,否,江西省,景德镇市,江西
景德镇学院,2024,应用统计学,物理类,首选物理，再选化学,498,0,61933,本科批,综合类,本科,公办,,否,否,江西省,景德镇市,江西
红河学院,2024,小学教育,物理类,首选物理，再选不限,510,0,55030,本科批,综合类,本科,公办,,否,否,云南省,红河哈尼族彝族自治州,云南
红河学院,2024,数字媒体技术,物理类,首选物理，再选化学,510,0,55030,本科批,综合类,本科,公办,,否,否,云南省,红河哈尼族彝族自治州,云南
红河学院,2024,学前教育,物理类,首选物理，再选不限,509,0,55624,本科批,综合类,本科,公办,,否,否,云南省,红河哈尼族彝族自治州,云南
红河学院,2024,应用心理学,物理类,首选物理，再选不限,509,0,55624,本科批,综合类,本科,公办,,否,否,云南省,红河哈尼族彝族自治州,云南
红河学院,2024,通信工程,物理类,首选物理，再选化学,504,0,58435,本科批,综合类,本科,公办,,否,否,云南省,红河哈尼族彝族自治州,云南
红河学院,2024,物理学,物理类,首选物理，再选化学,502,0,59620,本科批,综合类,本科,公办,,否,否,云南省,红河哈尼族彝族自治州,云南
红河学院,2024,应用统计学,物理类,首选物理，再选化学,500,0,60789,本科批,综合类,本科,公办,,否,否,云南省,红河哈尼族彝族自治州,云南
红河学院,2024,机械工程,物理类,首选物理，再选化学,499,0,61400,本科批,综合类,本科,公办,,否,否,云南省,红河哈尼族彝族自治州,云南
红河学院,2024,数学与应用数学,物理类,首选物理，再选化学,498,0,61933,本科批,综合类,本科,公办,,否,否,云南省,红河哈尼族彝族自治州,云南
红河学院,2024,化学,物理类,首选物理，再选化学,497,0,62533,本科批,综合类,本科,公办,,否,否,云南省,红河哈尼族彝族自治州,云南
红河学院,2024,环境生态工程,物理类,首选物理，再选化学,492,0,65241,本科批,综合类,本科,公办,,否,否,云南省,红河哈尼族彝族自治州,云南
红河学院,2024,冶金工程,物理类,首选物理，再选化学,492,0,65241,本科批,综合类,本科,公办,,否,否,云南省,红河哈尼族彝族自治州,云南
衢州学院,2024,电气工程及其自动化,物理类,首选物理，再选化学,526,0,46014,本科批,综合类,本科,公办,,否,否,浙江省,衢州市,浙江
衢州学院,2024,机械设计制造及其自动化,物理类,首选物理，再选化学,520,0,49340,本科批,综合类,本科,公办,,否,否,浙江省,衢州市,浙江
衢州学院,2024,机械电子工程,物理类,首选物理，再选化学,510,0,55030,本科批,综合类,本科,公办,,否,否,浙江省,衢州市,浙江
衢州学院,2024,机器人工程,物理类,首选物理，再选化学,506,0,57303,本科批,综合类,本科,公办,,否,否,浙江省,衢州市,浙江
衢州学院,2024,高分子材料与工程,物理类,首选物理，再选化学,500,0,60789,本科批,综合类,本科,公办,,否,否,浙江省,衢州市,浙江
河北地质大学华信学院,2024,护理学,物理类,首选物理，再选生物,474,0,75077,本科批,综合类,本科,民办,,否,否,河北省教育厅,石家庄市,河北
河北地质大学华信学院,2024,工商管理类,物理类,首选物理，再选不限,473,0,75575,本科批,综合类,本科,民办,,否,否,河北省教育厅,石家庄市,河北
河北地质大学华信学院,2024,计算机类,物理类,首选物理，再选化学,464,0,80226,本科批,综合类,本科,民办,,否,否,河北省教育厅,石家庄市,河北
河北地质大学华信学院,2024,管理科学与工程类,物理类,首选物理，再选不限,458,0,83359,本科批,综合类,本科,民办,,否,否,河北省教育厅,石家庄市,河北
河北地质大学华信学院,2024,金融学类,物理类,首选物理，再选不限,445,0,89559,本科批,综合类,本科,民办,,否,否,河北省教育厅,石家庄市,河北
新疆政法学院,2024,国家安全学,物理类,首选物理，再选不限,514,0,52818,本科批,政法类,本科,公办,,否,否,新疆生产建设兵团,自治区直辖县级行政区划,新疆
新疆政法学院,2024,反恐警务,物理类,首选物理，再选思想政治,505,0,57861,本科批,政法类,本科,公办,,否,否,新疆生产建设兵团,自治区直辖县级行政区划,新疆
新疆政法学院,2024,法学,物理类,首选物理，再选不限,503,0,59024,本科批,政法类,本科,公办,,否,否,新疆生产建设兵团,自治区直辖县级行政区划,新疆
新疆政法学院,2024,监狱学,物理类,首选物理，再选不限,502,0,59620,本科批,政法类,本科,公办,,否,否,新疆生产建设兵团,自治区直辖县级行政区划,新疆
新疆政法学院,2024,司法鉴定学,物理类,首选物理，再选不限,500,0,60789,本科批,政法类,本科,公办,,否,否,新疆生产建设兵团,自治区直辖县级行政区划,新疆
新疆政法学院,2024,政治学与行政学,物理类,首选物理，再选思想政治,495,0,63641,本科批,政法类,本科,公办,,否,否,新疆生产建设兵团,自治区直辖县级行政区划,新疆
新疆政法学院,2024,计算机科学与技术,物理类,首选物理，再选化学,493,0,64680,本科批,政法类,本科,公办,,否,否,新疆生产建设兵团,自治区直辖县级行政区划,新疆
新疆政法学院,2024,网络空间安全,物理类,首选物理，再选化学,492,0,65241,本科批,政法类,本科,公办,,否,否,新疆生产建设兵团,自治区直辖县级行政区划,新疆
新疆政法学院,2024,知识产权,物理类,首选物理，再选不限,491,0,65810,本科批,政法类,本科,公办,,否,否,新疆生产建设兵团,自治区直辖县级行政区划,新疆
新疆政法学院,2024,数学与应用数学,物理类,首选物理，再选化学,490,0,66360,本科批,政法类,本科,公办,,否,否,新疆生产建设兵团,自治区直辖县级行政区划,新疆
